,nombre,direccion
1355,C Y H SPORTSWEAR SA DE CV,CARR TRANSPENINSULAR 10327 nan EJ CHAPULTEPEC ENSENADA 22785 Baja California
1356,ALBRE GARDEN  SA DE CV,AVENA 8 nan EL BECERRO CELAYA 38115 Guanajuato
1357,INDUSTRIAS ELECTRICAS A4  SA DE CV,PUEBLA 47 nan RANCHO SECO CELAYA 38090 Guanajuato
1358,VIDAN METALMECANICA  SA DE CV,PREDIO GRANJA LAS PALOMAS SN nan ELGUERA CELAYA 38110 Guanajuato
1359,ANTARQ TECNOSOLUCIONES  SA DE CV,CENTENARIO 2 nan VILLA DE LOS FRAILES SAN MIGUEL DE ALLENDE 37790 Guanajuato
1360,INMOBILIARIA VILLAS BIOACCESIBLES  SA DE CV,GUADIANA 9 nan ALLENDE ALLENDE 37760 Guanajuato
1361,GRUPO FERRETERO DON PEDRO S DE RL DE CV,CARRETERA SAN MIGUEL A CELAYA KM 2#4 nan OTRA NO ESPECIFICADA SAN MIGUEL DE ALLENDE 37887 Guanajuato
1362,KURIGAGE  SA DE CV,POTASIO 126 nan ZONA DE ORO DEL BAJI CELAYA 38016 Guanajuato
1363,"ALMACENES YAMAK, SA DE CV",HIDALGO OTE 103 nan CENTRO SAN MARTIN TEXMELUCAN 74000 Puebla
1364,LAPSOLITE  SA DE CV,KM 93 5 AUTOPISTA MEXICO PUEBLA SN nan LOC SAN BALTAZAR TEMAXCALAC SAN MARTIN TEXMELUCAN 74126 Puebla
1365,"LABORATORIOS HERSOL, SA DE CV",NINOS HEROES 116 nan LA CONCEPCION SAN MATEO ATENCO 52100 Estado de Mexico
1366,MULTIEQUIPOS TECNOLOGIA Y CONSUMIBLES SA DE CV,AV JUAREZ 927 nan GUADALUPE SAN MATEO ATENCO 52107 Estado de Mexico
1367,OPCO INGENIEROS Y ARQUITECTOS  SA DE CV,HIDALGO ORIENTE 504 2 TENANCINGO TENANCINGO 52400 Estado de Mexico
1368,SIVOZ MEXICO  SA DE CV,BLVD CAMPESTRE 1615 1 LOMAS DEL CAMPESTRE LEON 37150 Guanajuato
1369,COMERCIALIZADORA FARMACEUTICA HDL  SA DE CV,MISION DE LOS ARCOS 125 nan VILLA DE LAS TORRES LEON 37204 Guanajuato
1370,HUDELZA  SA DE CV,LOS PIRULES 105 nan LOS NARANJOS LEON 37250 Guanajuato
1371,WMP SERVICES QUERETARO  SA DE CV,COLINAS DEL CIMATARIO 435 nan COLINAS DEL CIMATARI QUERETARO 76090 Queretaro
1372,AGROPECUARIA DEL CENTRO SA DE CV,CARRETERA HERCULES 400 20 SANTA ROSA JAUREGUI QUERETARO 76220 Queretaro
1373,FARMEXDI S DE RL DE CV,AV SANTA FE 140 75 JURIQUILLA SANTA FE QUERETARO 76230 Queretaro
1374,ELITE MASTER TRADING SA DE CV,ANILLO VIAL FRAY JUNIPERO SERRA 2601 106 JURIQUILLA QUERETARO 76230 Queretaro
1375,LA HABICHUELA CREATIVIDAD  SA DE CV,BOULEVARD ACAPULCO 4049 3 LAS BRISAS MONTERREY 64780 Nuevo Leon
1376,MIFTIT  SA DE CV,GERTRUDIS SANCHEZ 800 nan GERTRUDIS SANCHEZ MORELIA 58116 Michoacan
1377,GASOLINERA EL PAISA  SA DE CV,BLV RAMON MARTIN HUERTA GUSTAVO DIAZ ORDAZ 467 nan SAN JUAN DE LOS LAGO SAN JUAN DE LOS LAGOS 47000 Jalisco
1378,EINE ELECTRICIDAD INDUSTRIAL  SA DE CV,AV LAS CASCADAS 29 nan LAS PRADERAS HERMOSILLO 83288 Sonora
1379,FAISA CONSTRUCCIONES SA DE CV,AV JOSE MARIA IGLESIAS 5 nan CONSTITUCION HERMOSILLO 83150 Sonora
1380,3L MAQUINARIA PARA CONSTRUCCION  SA DE CV,ACUEDUCTO DE TENAYUCA 9 nan SAN BARTOLO TENAYUCA TLALNEPANTLA DE BAZ 54150 Estado de Mexico
1381,KARISMA VIAJES SA DE CV,ALVARO OBREGON 32 nan CASIMIRO CASTILLO CASIMIRO CASTILLO 48930 Jalisco
1382,MG2 S DE RL DE CV,CARRETERA FEDERAL LIBRE TRANSPENINSULAR SAN JOSE KM 38 5 SN EL ZACATAL LOS CABOS 23427 Baja California Sur
1383,INMOVILIARIA TS S DE RL DE CV,HIDALGO SN nan TODOS SANTOS CENTRO LA PAZ 23300 Baja California Sur
1384,FRENOS Y EMBRAGUES CALIFORNIA  SA DE CV,CALLE REVOLUCION DE 1910 2235 A CENTRO LA PAZ 23000 Baja California Sur
1385,GRUPO 6A ARQUITECTURA Y CONSTRUCCION  SA DE CV,PLAYA VILLA DEL MAR 149 nan MILITAR MARTE IZTACALCO 8830 CDMX
1386,BAJIO DISTRIBUCIONESELECTROMECANICAS  SA DE CV,CALLE ISAAC NEWTON 203 nan EL PELUCHAN LEON 37119 Guanajuato
1387,QUIMARA  SA DE CV,OCEANO ATLANTICO 303 nan STA MARIA DEL GRANJE LEON 37520 Guanajuato
1388,CRAZY JUMP  SA DE CV,MIGUEL ALEMAN 550 nan FRANCISCO SARABIA ZAPOPAN 45235 Jalisco
1389,INGENIERIA Y CONSTRUCCIONES ANROL  SA DE CV,AVE TURQUEZA 125 ######## BONANZA RESIDENCIAL TLAJOMULCO DE ZUNIGA 45645 Jalisco
1390,4 CARGO SERVICIOS DECOMERCIO  SA DE CV,BAHIA DE ACAPULCO 3492 nan PARQUES DEL BOSQUE SAN PEDRO TLAQUEPAQUE 45609 Jalisco
1391,LIGHTING ENTERPRISE INTERNATIONAL  SA DE CV,PSO LAS HORTENCIAS 2870 nan BUGAMBILIAS ZAPOPAN 45238 Jalisco
1392,CORRUGADOS HEAVY BOX SA DE CV,LAGO CAJITITLAN 201 ######## NICOLAS R CASILLAS TLAJOMULCO DE ZU#IGA 45645 Jalisco
1393,COMERCIALIZADORA Y SERVICIOS INGENIHU SA DE CV,AV MOCTEZUMA 3515 L 1 Y 9 CIUDAD DEL SOL ZAPOPAN 45050 Jalisco
1394,PRODISA COMERCIALIZACION S DE RL DE CV,AV CIRCUITO GRIJALVA 50 125 FRACC LAS FLORES TLAJOMULCO DE ZU#IGA 45640 Jalisco
1395,CONSORCIO EDIFICADORATICO  SA DE CV,8 DE DICIEMBRE DE 1830 18 nan MARTIRES DE LA PLAZA FOVISSSTE MORELIA 58146 Michoacan
1396,CAJAS DE CARTON MAR PACK  SA DE CV,AV PROLONGACION DIVISION DEL NORTE MZ 104 LT 24 SAN LORENZO LA CEBAD XOCHIMILCO 16035 CDMX
1397,PINTA NOVA  SA DE CV,JESUS DEL MONTE 156 nan JESUS DEL MONTE HUIXQUILUCAN 52764 Estado de Mexico
1398,SMART AIR  SA DE CV,BELLAVISTA 452 nan SAN NICOLAS TOLENTINO IZTAPALAPA 9850 CDMX
1399,SILOS DEL CAMPO SPR DE RL DE CV,CARRETERA PANAMERICANA A NAMIQUIPA KM 51 nan CAMPO 72 RIVA PALACIO 31647 Chihuahua
1400,CORPORATIVO DE SUPERVISION DE OBRA Y CONTROL DE CAL  SA DE CV,MANUEL GARCIA 10500 nan DEPORTISTAS CHIHUAHUA 31125 Chihuahua
1401,CONSTRUCTORA CACUMA  SA DE CV,BLV ROTARISMO 1936 nan DESARROLLO URBANO 3 RIOS CULIACAN 80020 Sinaloa
1402,CORVAGO DISTRIBUIDORES  SA DE CV,AQUILA 40 ######## IZCALLI PIRAMIDE TLALNEPANTLA 54140 Estado de Mexico
1403,PANIFRANGI  SA DE CV,RIO GUADALQUIVIR 66 401 A CUAUHTEMOC CUAUHTEMOC 6500 CDMX
1404,AV TOP TECHNOLOGY SA DE CV,AVENIDA DE LOS MAESTROS 495 nan NUEVA SANTA MARIA AZCAPOTZALCO 2800 CDMX
1405,SISTEMA EXTRAORDINARIO DE RESULTADOS  SA DE CV,GENERAL PRIM 40 nan JUAREZ CUAUHTEMOC 6600 CDMX
1406,SUD AMERICAN LUMBER  SA DE CV,PASAJE PROLONGACION MORELOS MORELOS 140 nan SAN FRANCISCO COACALCO DE BERRIOZABAL 55700 Estado de Mexico
1407,BUNTU KUMA  SA DE CV,AV JOSE LOPEZ PORTILLO 301 Q1 VILLAS DE SAN JOSE TULTITLAN 54910 Estado de Mexico
1408,PURIFICADORES LEGORRETA  SA DE CV,BOSQUE DEL PEDREGAL 25 nan BOSQUES DEL VALLE 1A COACALCO DE BERRIOZABAL 55717 Estado de Mexico
1409,GUDOS H  SA DE CV,CTO CUAUHTEMOC MZ 475 LT 20 nan CIUDAD CUAUHTEMOC SE ECATEPEC DE MORELOS 55067 Estado de Mexico
1410,RECTIFICADORA DIESELMORFIN TIZAYUCA  SA DE CV,AV JUAREZ NTE 126 A EL PEDREGAL TIZAYUCA 43802 Hidalgo
1411,COVEYME  SA DE CV,CARRETERA FEDERAL MEXICO PACHUCA KM 30 8 MZ 21 LT 3 ESMERALDA TECAMAC 55765 Estado de Mexico
1412,FUEGO Y GAS  SA DE CV,CHICONTEPEC 62 nan HIPODROMO CONDESA CUAUHTEMOC 6170 CDMX
1413,SUPER SERVICIO EL ENTRONQUE  SA DE CV,CARRETERA FEDERAL HUATUSCO CON S N nan TOTUTLA TOTUTLA 94050 Veracruz
1414,ZAPATERIA SENDA  SA DE CV,JOAQUIN VEGA 105 ######## CENTRO QUERETARO 76000 Queretaro
1415,PRODUCTORA TERRAMAR  SA DE CV,AV ISLA DE TRIS MZ B LOC 3 RESIDENCIAL DEL LAGO CARMEN 24158 Campeche
1416,CONSUMIBLES Y SERVICIOS DEL CARMEN SA DE CV,47 180 nan DOCTOR HECTOR PEREZ MARTINEZ CARMEN 24110 Campeche
1417,EAT AND ROCK  SA DE CV,AV TERCER ANILLO PERIFERICO OTE 301 LOC 104 COLIMA CENTRO COLIMA 28000 Colima
1418,TRANSPORTE EJECUTIVOY SERVICIOS ESPECIA LES  SA DE CV,HALCON 48 nan RESIDENCIAL STA BARB COLIMA 28017 Colima
1419,LAN VISION  SA DE CV,BLVD MAURICIO CASTRO SN L104 CHULA VISTA LOS CABOS 23443 Baja California Sur
1420,AMIGON  SA DE CV,RUIZ CORTINEZ 33 nan LA BARCA CENTRO LA BARCA 47910 Jalisco
1421,CADES BARNEA  SA DE CV,BOULEVARD LA PROVIDENCIA 266 nan PROVIDENCIA SIGLO XX MINERAL DE LA REFORMA 42186 Hidalgo
1422,CORPORATIVO SOFY EVENTOS  SA DE CV,CIPATLI 5 LOCAL1 SAN MIGUEL XOCHIMANG ATIZAPAN DE ZARAGOZA 52927 Estado de Mexico
1423,MOPLE LOGISTICS  SA DE CV,SAN ISIDRO MZ 13 LT 32 C B HACIENDA DEL VALLE I TOLUCA 50210 Estado de Mexico
1424,SERVICIOS TERRESTRESEN MENSAJERIA Y PAQ UETERIA Y C  SA DE CV,MANUEL ALAS 8 nan SAN MATEO OTZACATIPA TOLUCA 50220 Estado de Mexico
1425,CBH  SA DE CV,AV MIGUEL HIDALGO 402 A LA MERCED  ALAMEDA TOLUCA 50080 Estado de Mexico
1426,PERSONAL OPERATIVO  SA DE CV,MORELOS 18 4 PISO PILARES METEPEC 52179 Estado de Mexico
1427,MOTOEQUIPOS Y REFACCIONES STIHL  SA DE CV,CARLOS SALAZAR PONIENTE 2003 nan MONTERREY CENTRO MONTERREY 64000 Nuevo Leon
1428,PROALSA PRODUCTOS ALIMENTICIOS  SA DE CV,MINA 109 ######## EMILIANO ZAPATA MONTERREY 64390 Nuevo Leon
1429,SERVICIOS Y REFRACTARIOS D ROSELL  SA DE CV,CALLE PROLONGACION MANUEL PEREZ TREVI#O 4490 nan POSTAL CERRITOS SALTILLO 25019 Coahuila
1430,SERVICIO LOGISTICO SONORA  SA DE CV,PROFESOR OSCAR FLORES TAPIA 1656 LOTE 2 PRESA DE LAS CASAS ARTEAGA 25350 Coahuila
1431,GRUPO EDIFICADOR CALO  SA DE CV,OCOTITLA 6 nan SAN PEDRO TLALCUAPAN CHIAUTEMPAN 90820 Tlaxcala
1432,ASFALTOS CONSTRUCCIONES Y MAQUINARIA DE TEHUACAN  SA DE CV,3 SUR 532 3 GUADALUPE HIDALGO TEHUACAN 75790 Puebla
1433,ALUHER  SA DE CV,5 PTE 133 nan CENTRO DE LA CIUDAD TEHUACAN 75700 Puebla
1434,FUMIGADORA DEL CENTRO IRAPUATO  SA DE CV,EMILIO CARRANZA 993 A RODRIGUEZ IRAPUATO 36690 Guanajuato
1435,PORTAFOLIO EJECUTIVODE SERVICIOS E INGE NIERIA  SA DE CV,CIRCUITO CEMPAZUCHIL 314 nan FRACC FLORESTA IRAPUATO 36584 Guanajuato
1436,FRESAMAR  SA DE CV,ANDEN I BODEGA 47 nan LA VENTA NUEVA CENTRAL DE ABAS IRAPUATO 36590 Guanajuato
1437,ARRENDAMIENTO DE MAQUINARIA DE DURANGO  SA DE CV,OCAMPO SIN NUM nan GUANACEVI GUANACEVI 35400 Durango
1438,INNOVADORA DE NEGOCIOS  SA DE CV,BLV ARMANDO DEL C FRANCO 113 0 BELLAVISTA DURANGO 34047 Durango
1439,ORIGINAL Y COPIA IMPRESOS  SA DE CV,CTO PETEN 247 nan EL HUIZACHE DURANGO 34160 Durango
1440,VIDEO COMERCIAL DE MEXICO  SA DE CV,AV COLINAS DEL CIMATARIO 450 LOCAL L COLINAS DEL CIMATARI QUERETARO 76079 Queretaro
1441,PROPLAST DE QUERETARO S DE RL DE CV,MANUEL HERRERA 30 1 SAN JAVIER QUERETARO 76020 Queretaro
1442,CENTRAL PAPAYERA DELSURESTE  SA DE CV,PLAZA CORREGIDORA NAVE B 44 PLAZAS DEL SOL QUERETARO 76090 Queretaro
1443,SOLUMAT S DE RL DE CV,ANTONIO ANCONA 310 nan REFORMA AGRARIA QUERETARO 76086 Queretaro
1444,CONSTRUCCIONES JAVED SA DE CV,PASEO DEL GAVILAN 20 nan RESIDENCIAL SANTA FE CORREGIDORA 76930 Queretaro
1445,PROYECTO METROINNOVA SA DE CV,CIRCUITO CALANDRIAS 51 nan ZIBATA EL MARQUES 76269 Queretaro
1446,GRUPO MAS MATERIALES SA DE CV,PRIVADA SAN PABLO 52 nan LAS AMERICAS QUERETARO 76121 Queretaro
1447,CALCULO DISEO RESIDENCIAL  SA DE CV,AV PE#UELAS 100 ALTAVISTA 210 210 VISTA 2000 SANTIAGO DE QUERETARO 76140 Queretaro
1448,INMOBILIARIA LUZMELA SA DE CV,PASEO DEL ABANICO 331 12 SAN GIL SAN JUAN DEL RIO 76815 Queretaro
1449,BLOCKERA QUERETANA  SA DE CV,PRIV 5 DE FEBRERO 11 nan SAN PABLO QUERETARO 76130 Queretaro
1450,911 HERRAMIENTAS S DE RL DE CV,AGUASCALIENTES MZ5 LT3 REACOMODO VALENTIN GOMEZ FARIA ALVARO OBREGON 1569 CDMX
1451,AS SUMINISTROS SA DE CV,PROL CORREGIDORA 14 nan SAN PABLO QUERETARO 76125 Queretaro
1452,BUSINESS PARTS SA DE CV,LAGOS DE MORENO 412 19 FATIMA AGUASCALIENTES 20130 Aguascalientes
1453,ACUATICA LINDA VISTA SA DE CV,AV INDEPENDENCIA 2132 nan TROJES DE ALONSO AGUASCALIENTES 20116 Aguascalientes
1454,COMPRESORES E INGENIERIA NEUMATICA SA DE CV,PASEOS DE SAN MIGUEL 119 nan PASEOS DE AGUASCALIE JESUS MARIA 20924 Aguascalientes
1455,TRANSFORMACION Y TRANSPORTE  SA DE CV,AVENIDA BOULEVARD AVILA CAMACHO 3130 PISO4 VALLE DORADO TLALNEPANTLA DE BAZ 54020 Estado de Mexico
1456,AGRO DEPOT  SA DE CV,CARRETERA PANAMERICANA KM 546 SN nan TROJES DE ALONSO AGUASCALIENTES 20116 Aguascalientes
1457,INDUSTRIAS AVF SA DE CV,CIPRES 17 BODEGA B MZ 18 LT 10 TABLA HONDA TLALNEPANTLA DE BAZ 54126 Estado de Mexico
1458,RUHE CONTROLS  SA DE CV,GUANAJUATO 49 nan VALLE CEYLAN TLALNEPANTLA DE BAZ 54150 Estado de Mexico
1459,GRUPO KIKAY  SA DE CV,AV DIVISION DEL NORTE 3454 2 XOTEPINGO COYOACAN 4610 CDMX
1460,UETOGA  SA DE CV,E CASTELLANOS QUINTO 180 ######## EDUCACION COYOACAN 4400 CDMX
1461,ABASTECEDORA A C G SDE RL DE CV,REY HUEMAN MZ 40 LT 15 nan AJUSCO COYOACAN 4300 CDMX
1462,CASA ORIENTE DE MORELOS  SA DE CV,SAN CRISTOBAL 3 1 Y 2 SAN CRISTOBAL CUERNAVACA 62230 Morelos
1463,TIM M R  SA DE CV,SAN LORENZO 153 PISO 10 DEL VALLE BENITO JUAREZ 3100 CDMX
1464,PROMOTORA DE RESTAURANTES FLEMING  SA DE CV,CUAUHTEMOC 273 nan ROMA CUAUHTEMOC 6700 CDMX
1465,ASESORIAS INTEGRALESSIRIA  SA DE CV,TENAYUCA 55 DESP 401 LETRAN VALLE BENITO JUAREZ 3650 CDMX
1466,AG CONSTRUCCION Y DISEO  SA DE CV,CERRADA PIRUL MZA 3 LT 04 SAN AGUSTIN ATLAPULC CHIMALHUACAN 56343 Estado de Mexico
1467,TABACOS Y MOJITOS DEL CARIBE  SA DE CV,AV JUAREZ ENT AV RAFAEL E MELGAR Y 5 AV 1 nan CENTRO COZUMEL 77600 Quintana Roo
1468,PROVEEDORA DE REFACCIONES CASEMAR  SA DE CV,AV RAYON NORTE Y CALLE NEGRETE SN nan CENTRO HUIXTLA 30640 Chiapas
1469,AGROPECUARIA TLALOC  SA DE CV,6A AVENIDA SUR 26 nan TAPACHULA CENTRO TAPACHULA 30700 Chiapas
1470,GONZALEZ Y BURGOS CONSTRUCCIONES  SA DE CV,CALLE 57 953 nan LAS AMERICAS MERIDA 97302 Yucatan
1471,ATSA DEL SURESTE  SA DE CV,CALLE 13 373 C nan DIAZ ORDAZ MERIDA 97130 Yucatan
1472,INMOBILIARIA DE BOCAMC  SA DE CV,BLV MANUEL AVILA CAMACHO 3797 LOC A COSTA VERDE BOCA DEL RIO 94294 Veracruz
1473,VERAGUAPURIFIC SA DE CV,BLVD BOCA DEL RIO ANTON LIZARDO 901 LOCALH1A EL CONCHAL ALVARADO 95263 Veracruz
1474,TRACTO PARTES Y ACEROS EL AGUILA  SA DE CV,CORDOVA 440 nan PASO DEL TORO MEDELLIN 94277 Veracruz
1475,SEMILLAS HIDALGO  SA DE CV,FRANCISCO I MADERO 12 nan HIDALGO SOMBRERETE 99110 Zacatecas
1476,FORRAJES LOS CHAPETEADOS  SA DE CV,CARRETERA SAN MIGUEL SAN JULIAN KM 22 2 SAN MIGUEL EL ALTO SAN MIGUEL EL ALTO 47140 Jalisco
1477,TRANSPORTES DE ANDA  SA DE CV,CARRETERA SAN MIGUEL SAN JULIAN KM 22 1 SAN MIGUEL EL ALTO SAN MIGUEL EL ALTO 47140 Jalisco
1478,GRANOS Y FORRAJES LAS CRUCITAS  SA DE CV,PROL HIDALGO OTE 383 nan SAN JULIAN CENTRO SAN JULIAN 47170 Jalisco
1479,Q T H INSUMOS Y SERVICIOS PARA LA INDUSTRIA Y SALUD  SA DE CV,CALLE ABELARDO RODRIGUEZ 204 PTE 2DO PISO MODERNA DE LA CRUZ TOLUCA 50180 Estado de Mexico
1480,REPRODUCCION GENETICA AVANZADA  SA DE CV,PSE CRISTOBAL COLON 1015 1 MODERNA DE LA CRUZ TOLUCA 50180 Estado de Mexico
1481,SERVICIO COMERCIAL EINDUSTRIAL PROTECSA  SA DE CV,LAGO DEL OSO 600 nan OCHO CEDROS TOLUCA 50170 Estado de Mexico
1482,INDUSTRIAS FAIRBANKSMORSE  SA DE CV,CERRADA 4TA 9 nan SANTA ANA TLAHUAC 13300 CDMX
1483,ANDCOMEX INTERNATIONAL  SA DE CV,JOSE MARIA MORELOS Y PAVON ORI 600 nan 5 DE MAYO TOLUCA 50090 Estado de Mexico
1484,DRAGADOS DEL GOLFO  SA DE CV,BELLAVISTA 417 DEPTO 1 CENTRO COATZACOALCOS 96400 Veracruz
1485,REPARACIONES MUSTANG SA DE CV,MANANTIAL MZ4 LT24 DP6 EL PEDREGAL BENITO JUAREZ 77539 Quintana Roo
1486,"A G T QUIMICA, SA DE CV",CARPINTEROS MZ 3 LT 16 PARQUE INDUSTRIAL XH CUAUTITLAN IZCALLI 54714 Estado de Mexico
1487,EXCELENCIA EN RENTA DE AUTOS  SA DE CV,C REFORMA 9 0 CENTRO TULTEPEC 54960 Estado de Mexico
1488,PRODUCTOS INDUSTRIALES CARROCEROS  SA DE CV,2 DE MARZO 91 ######## SAN JUAN XOCOTLA TULTEPEC 54960 Estado de Mexico
1489,ALTRE COMERCIAL  SA DE CV,AVE REAL DE SAN AGUSTIN 222 LOC D 7 RESIDENCIAL DE SAN AGUSTIN SAN PEDRO GARZA GARCIA 66260 Nuevo Leon
1490,GRUPO MEXICANO DE LOGISTICA SA DE CV,CARRETERA NACIONAL KM 267 1100 19 EL ENCINO MONTERREY 64987 Nuevo Leon
1491,SISTEMAS INTEGRADOS EN MOVIMIENTO  SA DE CV,REAL SAN AGUSTIN OTE 222 KIOSCO RESIDENCIAL SAN AGUS SAN PEDRO GARZA GARCIA 66260 Nuevo Leon
1492,RENACER 2001  SA DE CV,MACARIO GAXIOLA NTE LOS MOCHIS 858 nan TABACHINES UNO AHOME 81257 Sinaloa
1493,CONSTRUCTORA S.M.J.  SA DE CV,CARR ESTATAL A SAN PEDRO LIMON SN nan SAN FRANCISCO DE ASIS TLATLAYA 51580 Estado de Mexico
1494,EXPERTOS EN ADMINISTRACION Y COMPUTO  SA DE CV,COLIMA 415 nan NUEVO LA PAZ 23060 Baja California Sur
1495,ESTRELLA DEL NORTE CONSTRUCCIONES  SA DE CV,CALLE PROLONGACION DE BAJA CALIFORNIA SN nan EL CENTENARIO LA PAZ 23205 Baja California Sur
1496,MICRODATA INTERNACIONAL  SA DE CV,MARQUEZ DE LEON 666 nan CENTRO LA PAZ 23000 Baja California Sur
1497,EUREBRA MATERIALES  SA DE CV,ZAPOTE 330 nan INDECO LA PAZ 23070 Baja California Sur
1498,GRUPO CONSTRUCTOR CESECO  SA DE CV,FELIX ORTEGA 1305 DEP 2 LA PAZ CENTRO LA PAZ 23000 Baja California Sur
1499,NET GLOBAL SOLUCIONES DE OFICINA  SA DE CV,CLLE GUILLERMO PRIETO 2735 ######## ZONA CENTRAL LA PAZ 23000 Baja California Sur
1500,CONSORCIO SAAB & ASOCIADOS  SA DE CV,SERDAN 2044 nan LA PAZ CENTRO LA PAZ 23000 Baja California Sur
1501,THE CORTEZ CLUB  SA DE CV,CARR A PICHILINGUE KM 5 nan LOMAS DEL PALMIRA LA PAZ 23010 Baja California Sur
1502,CAMARENA AUTOPARTES  SA DE CV,ISABEL LA CATOLICA 906 nan CENTRO LA PAZ 23000 Baja California Sur
1503,AYALA E INGENIEROS ASOCIADOS  SA DE CV,JOSEFA ORTIZ DE DOMINGUEZ 2845 nan NUEVO LA PAZ 23060 Baja California Sur
1504,"COMERCABOS, SA DE CV",CARR TRANSP KM 36#4 nan SANTA ROSA LOS CABOS 23428 Baja California Sur
1505,HOTEL COLLI  SA DE CV,HIDALGO SN nan CENTRO LOS CABOS 23400 Baja California Sur
1506,RANCHO CARISUVA S DERL DE CV,12 DE OCTUBRE MZA110B LTE4 BENITO JUAREZ LOS CABOS 23469 Baja California Sur
1507,CONSTRUCCIONES HERANG  SA DE CV,IGNACIO ALLENDE 1224 LOCAL 2 EL ZACATAL LOS CABOS 23427 Baja California Sur
1508,HUERTA LOS TAMARINDOS S DE RL DE CV,LAS ANIMAS SN nan ANIMAS BAJAS LOS CABOS 23407 Baja California Sur
1509,"GRUAS CAMPECHE, SA DE CV",CALLE 14 248 C SAN ROMAN CAMPECHE 24040 Campeche
1510,PUERTO REAL SERVICE  SA DE CV,C 68 SN DEPTO 1 SAN AGUSTIN DEL PALMAR CARMEN 24110 Campeche
1511,COMERCIALIZADORA E INSUMOS BASICOS DEL CARMEN  SA DE CV,55 166 C nan MORELOS CARMEN 24115 Campeche
1512,BOSE CONSULTORIA  SA DE CV,CALLE PIRANA 40 A JUSTO SIERRA CARMEN 24114 Campeche
1513,PNEUMATICS CONTROL  SA DE CV,BLV NAZARIO ORTIZ GARZA 354 C nan SALTILLO 400 SALTILLO 25290 Coahuila
1514,ELECTRONICA MEDICA EINDUSTRIAL DEL NORT E  SA DE CV,BALDO CORTEZ 25 nan SALTILLO 400 SALTILLO 25290 Coahuila
1515,CABRAL DE SALTILLO  SA DE CV,AGUSTIN DE AHUMADA 545 nan COL VIRREYES OBRERA SALTILLO 25220 Coahuila
1516,YUMA EXPRESS  SA DE CV,CARRT A TORREON K#M# 7#2 nan RANCHO LAS FLORES SALTILLO 25110 Coahuila
1517,INGENIERIA Y CIENCIAS APLICADAS SA DE CV,INDUSTRIA AUTOMOTRIZ 3045 nan RAMOS ARIZPE RAMOS ARIZPE 25900 Coahuila
1518,SEIL RENTALS  SA DE CV,LAGUNA DE MAYRAN 1197 nan LASALLE SALTILLO 25240 Coahuila
1519,ASESORIA E INSTALACIONES ELECTROMECANICAS  SA DE CV,DIEGO DE FERNANDEZ DE CORDOVA 755 A VIRREYES POPULAR SALTILLO 25220 Coahuila
1520,"ERCA Y ASOCIADOS, SA DE CV",BLVD# VITO ALESSIO ROBLES 5565 ATRAS B ASTURIAS SALTILLO 25100 Coahuila
1521,BUFFETE DE INGENIERIA ELECTRICA  SA DE CV,CARRET SALTILLO MONTERREY KM 5#5 nan LOS RODRIGUEZ SALTILLO 25200 Coahuila
1522,"PALAU BIOQUIM, SA DE CV",SALVADOR GONZALEZ LOBO 280 nan REPUBLICA ORIENTE SALTILLO 25280 Coahuila
1523,TACHI KITO  SA DE CV,BLVD RUFINO TAMAYO 319 nan ALPES NORTE SALTILLO 25253 Coahuila
1524,DISE DE SISTEMAS INTELIGENTES TECHMO  SA DE CV,CAMICHINES 46 nan OTRA NO ESPECIFICADA SAN PEDRO TLAQUEPAQUE 45606 Jalisco
1525,MAQUINADOS HERNANDEZ SA DE CV,BLVD LAS COQUETAS 325 nan LAS COQUETAS SALTILLO 25017 Coahuila
1526,DISTRIBUIDORA JAS DESALTILLO  SA DE CV,ALFONSO GONZALEZ 169 nan FUNDADORES SALTILLO 25015 Coahuila
1527,TAYECO  SA DE CV,AVENIDA LAZARO CARDENAS ORIENTE 2517 L 8 RESIDENCIAL SAN AGUS SAN PEDRO GARZA GARCIA 66260 Nuevo Leon
1528,MT CALUCI  SA DE CV,BOULEVARD VICENTE GUERRERO 664 ######## VICENTE GUERRERO SALTILLO 25097 Coahuila
1529,QUIMICOS FERTILIZANTES Y SOLVENTES SA DE CV,CALLE EL ROSARIO 324 nan COLONIA FCO I MADERO SALTILLO 25016 Coahuila
1530,MARTDAVI  SA DE CV,URDINOLA 1031 nan SALTILLO CENTRO SALTILLO 25000 Coahuila
1531,SUSPENSIONES Y SILENCIADORES SALTILLO SA DE CV,PASEO DE LOS CLAVELES 909 nan PRADERAS DE SANTA CA SANTA CATARINA 66364 Nuevo Leon
1532,COMERCIALIZADORA Y TRAFICO SAN JUAN  SA DE CV,BLVD SIGMA 3320 nan PARQUE INDUSTRIAL RA RAMOS ARIZPE 25903 Coahuila
1533,FIT SALTILLO  SA DE CV,ESCUELA 611 nan SAN RAMON SALTILLO 25020 Coahuila
1534,"FG PROVECASA, SA DE CV",PEDRO LYONNET 670 B LA SALLE SALTILLO 25240 Coahuila
1535,RECLUTAMIENTO Y OUTSOURCING DE SALTILLO  SA DE CV,JOSE MARIA LA FRAGUA 1464 C SALTILLO ZONA CENTRO SALTILLO 25000 Coahuila
1536,DELL ARIA  SA DE CV,MONCLOVA 1555 nan REP PTE SALTILLO 25265 Coahuila
